,Title,Author,Vote,Views,Link,Body,Date release
197,OpenWRT: Internet của mình qua con số,Curly Rae Braces,37,1785,https://spiderum.com/bai-dang/OpenWRT-Internet-cua-minh-qua-con-so-m9r," Các công ty ISP thường quảng cáo các gói cước để đánh vào các phân khúc thị trường khác nhau. Người ta nói để xem phim nhanh hơn, lướt web nhanh hơn,...",16 tháng 3
198,[Stoicism] - Dịch Seneca (28): Tại sao đi du lịch nhiều mà chẳng thấy khá hơn?,Andy Luong,42,3081,https://spiderum.com/bai-dang/Stoicism-Dich-Seneca-28-Tai-sao-di-du-lich-nhieu-ma-chang-thay-kha-hon-m85,"   Lời tựa : 
 
Như đã giới thiệu trong series, Seneca thực sự là nguồn cảm hứng Stoicism của mình. Đọc Seneca không chỉ là về triết học mà còn là một...",14 tháng 3
199,Để có 500 thành viên đầu tiên cho dự án của bạn - Introvert's Hacks [Phần 2/2],Hieu C. Nguyen,19,940,https://spiderum.com/bai-dang/De-co-500-thanh-vien-dau-tien-cho-du-an-cua-ban-Introverts-Hacks-Phan-22-m53,          Giáo dục nhen nhóm ngọn lửa chứ không phải chỉ đổ đầy con tàu - Socrates.   Đây là phần thứ 2 trong series chia sẻ kinh nghiệm để có được...,12 tháng 3
200,Phần 1: Sở hữu trí tuệ (SHTT) - những điều cần (hoặc nên) biết,themanfromnowhere,7,772,https://spiderum.com/bai-dang/Phan-1-So-huu-tri-tue-SHTT-nhung-dieu-can-hoac-nen-biet-m4s,"  Chào bạn, ồ mình biết bạn đấy. Cách đây 2 năm mình cũng giống như bạn bây giờ, rất máu đọc tài liệu kỹ thuật nhưng không có kỹ năng và cũng rất muốn...",12 tháng 3
201,Quốc gia hùng mạnh nhất thế giới ở các thời điểm trong lịch sử,Q R V N,60,3876,https://spiderum.com/bai-dang/Quoc-gia-hung-manh-nhat-the-gioi-o-cac-thoi-diem-trong-lich-su-m2u," Nguồn:  https://qr.ae/TEnZsW    Trả lời bởi Matthew Nghiem - Say mê lịch sử thế giới     9,000–3,000 Trước công nguyên (TCN):  Các thành phố đầu tiên...",10 tháng 3
202,An toàn với bất cứ giá nào,Curly Rae Braces,43,2456,https://spiderum.com/bai-dang/An-toan-voi-bat-cu-gia-nao-m22, Trong một dịp nào đó bác sếp cũ của mình có nói rằng để coi trọng cuộc sống không có gì khó cả. Khi tao ngồi ở nhà sau một ngày thì tao sẽ thấy có...,10 tháng 3
203,[Stoicism] - Dịch Seneca (27): Bàn về sự hỗ trợ trong việc trau dồi phẩm cách và rèn luyện...,Andy Luong,32,1453,https://spiderum.com/bai-dang/Stoicism-Dich-Seneca-27-Ban-ve-su-ho-tro-trong-viec-trau-doi-pham-cach-va-ren-luyen-triet-hoc-lzq,"   Lời tựa:  

Như đã giới thiệu trong series, Seneca thực sự là nguồn cảm hứng Stoicism của mình. Đọc Seneca không chỉ là về triết học mà còn là một...",7 tháng 3
204,Sự cách tân của smartphone trong thập kỉ này,Louis Nguyen,9,852,https://spiderum.com/bai-dang/Su-cach-tan-cua-smartphone-trong-thap-ki-nay-luc," Các thiết bị di động đã đi một chặng đường dài, dựa trên chức năng điện thoại truyền thống của chúng để trở thành một bảng điều khiển giao tiếp đa...",6 tháng 3
205,Để có 500 thành viên đầu tiên cho dự án của bạn - Introvert's Hacks [Phần 1/2],Hieu C. Nguyen,20,1518,https://spiderum.com/bai-dang/De-co-500-thanh-vien-dau-tien-cho-du-an-cua-ban-Introverts-Hacks-lxb,"          Biết rõ về bàn thân - Ngạn ngữ Hy Lạp.   Nếu nói về việc tìm kiếm những người dùng đầu tiên, thì cột mốc 100, 500 là những cột mốc quan...",5 tháng 3
206,Rối loạn đa nhân cách - Hay ho để bắt chước hay là ...? ,Tôi đó,7,1179,https://spiderum.com/bai-dang/Roi-loan-da-nhan-cach-Hay-ho-de-bat-chuoc-hay-la-ao-tuong-lv5," Xin chào, nếu bạn là người thích các bộ phim tâm lý, và đặc biệt là các thể loại nói về tâm thần học như thế này thì ""Rối loạn đa nhân cách"" hẳn là...",2 tháng 3
207,[Stoicism] - Dịch Seneca (26): Đôi dòng về việc chuẩn bị để tạm biệt tuổi già của tôi ,Andy Luong,31,1290,https://spiderum.com/bai-dang/Stoicism-Dich-Seneca-26-Doi-dong-ve-viec-chuan-bi-de-tam-biet-tuoi-gia-cua-toi-ltf,"   Lời tựa:    
Như đã giới thiệu trong series, Seneca thực sự là nguồn cảm hứng Stoicism của mình. Đọc Seneca không chỉ là về triết học mà còn là một...",29 tháng 2
208,Cái Chết Đen: Đại dịch lớn nhất mà lịch sử từng ghi lại,Elbe040,80,2820,https://spiderum.com/bai-dang/Cai-Chet-Den-Dai-dich-lon-nhat-ma-lich-su-tung-ghi-lai-lse,"   Một nhà khoa học tên là Ole J. Benedictow đã tính toán và đưa ra kết luận rằng bệnh dịch hạch đã giết 60% dân số Châu Âu thế kỉ 14, tức là hơn 50...",28 tháng 2
209,Smart Contract Blockchain Là Gì?,Lăng Bích Thiên,2,1075,https://spiderum.com/bai-dang/Smart-Contract-Blockchain-La-Gi-lsi," Hợp đồng thông minh có gì khác với hợp đồng truyền thống?  Hiện nay, các hợp đồng thường được soạn trước bởi luật sư, đánh giá bởi tòa án và được thi...",28 tháng 2
210,Liệu chúng ta có bị máy móc cướp mất việc làm trong tương lai?,Huyền Vũ,7,802,https://spiderum.com/bai-dang/Lieu-chung-ta-co-bi-may-moc-cuop-mat-viec-lam-trong-tuong-lai-loj,         Sự phát triển của công nghệ tự động hóa gây ra cùng lúc hai luồng cảm xúc: Vui mừng và lo sợ. Trong khi nhiều người mừng nghĩ con người được...,25 tháng 2
211,"Thế rốt cuộc, tại sao 1+1=2 và chúng ta học Toán làm cái gì?",The Merc,143,9264,https://spiderum.com/bai-dang/The-rot-cuoc-tai-sao-112-va-chung-ta-hoc-Toan-lam-cai-gi-lmm," Hôm nọ tôi có một cuộc trò chuyện vui với đứa cháu con ông anh, mới thi đỗ vào chuyên Toán Trường chuyên Đại học Sư Phạm, cũng là nơi cấp 3 tôi học...",23 tháng 2
212,Bộ não của bạn được lập trình để chống lại những gì bạn mong muốn nhất! - Brianna Wiest,Amelia,11,1159,https://spiderum.com/bai-dang/Bo-nao-cua-ban-duoc-lap-trinh-de-chong-lai-nhung-gi-ban-mong-muon-nhat-Brianna-Wiest-lng,  LÀM THẾ NÀO ĐỂ NGỪNG HỦY HOẠI NHỮNG GÌ BẠN MONG MUỐN MỘT CÁCH SÂU SẮC NHẤT TRONG CUỘC SỐNG.        Có một cái gì đó thú vị xảy ra trong bộ não con...,24 tháng 2
213,Liệu một thế giới lượng tử sẽ tốt hơn? - Farai Mazhandu,Amelia,7,948,https://spiderum.com/bai-dang/Lieu-mot-the-gioi-luong-tu-se-tot-hon-Farai-Mazhandu-lnj,"          1. Intro   Máy tính lượng tử hiện nay không phải là một thiết bị bí ẩn, nó không còn xa lạ gì đối với chúng ta. Về cơ bản, máy tính lượng tử...",24 tháng 2
214,[Stoicism] - Dịch Seneca (25): Đôi dòng về chỉnh đốn bản thân,Andy Luong,34,1701,https://spiderum.com/bai-dang/Stoicism-Dich-Seneca-25-Doi-dong-ve-chinh-don-ban-than-lm3,"   Lời tựa:  

Như đã giới thiệu trong series, Seneca thực sự là nguồn cảm hứng Stoicism của mình. Đọc Seneca không chỉ là về triết học mà còn là một...",22 tháng 2
215,Cơ thể phản công trước virus Corona thế nào?,Thanh Huyền,10,882,https://spiderum.com/bai-dang/Co-the-phan-cong-truoc-virus-Corona-the-nao-lle,"  Bài viết mình sưu tầm           # Cơ thể phản công trước virus Corona thế nào?  Thông thường khi virus vào bên trong cơ thể khoẻ mạnh, virus sẽ dần...",22 tháng 2
216,Tựa game Chore Wars đã giúp những người lười làm việc nhà như thế nào?,Hùng Vũ,32,1487,https://spiderum.com/bai-dang/Tua-game-Chore-Wars-da-giup-nhung-nguoi-luoi-lam-viec-nha-nhu-the-nao-lj2,"          Chore Wars  là một trò chơi thực tế thay thế (ARG), một trò chơi bạn chơi trong đời thực (và không phải là môi trường ảo) để tận hưởng nó...",19 tháng 2
217,"Susan Kare, icon design và con chó/bò",Curly Rae Braces,34,1522,https://spiderum.com/bai-dang/Susan-Kare-icon-design-va-con-chobo-lir," Từ trước đến giờ mình ấn tượng bởi thiết kế đồ họa của hai sản phẩm, một là của cô  Susan Kare  (Apple Macintosh ngày xưa) và hai là của anh Matías...",18 tháng 2
218,Tại sao Internet lại bị sụp đổ?,Nguyễn Ngọc Hiển,6,880,https://spiderum.com/bai-dang/Tai-sao-Internet-lai-bi-sup-do-lj5," Và cách để chúng ta sửa chữa nó một cách triệt để?     Internet bị sụp đổ?    Mười năm trước, những người làm Internet đều cố gắng tập trung đạt được...",19 tháng 2
219,Nếu đại dịch toàn cầu xảy ra,Thanh Huyền,7,1133,https://spiderum.com/bai-dang/Neu-dai-dich-toan-cau-xay-ra-lhw," Bắt đầu từ những triệu trứng ho đơn giản. Trước khi chúng ta biết về nó, hàng triệu người đã bị nhiễm mất rồi. Tất nhiên, mọi việc sẽ không chỉ dừng...",18 tháng 2
220,Báo cáo tình hình dịch COVID-19 - số 28 - ngày 17/2/2020 từ Tổ chức Y tế thế giới (WHO),Firespy,6,673,https://spiderum.com/bai-dang/Bao-cao-tinh-hinh-dich-COVID-19-so-28-ngay-1722020-tu-To-chuc-Y-te-the-gioi-WHO-lht,  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/    Tin Quan Trọng:    Không có quốc gia nào mới báo cáo ca nhiễm...,17 tháng 2
221,Báo cáo tình hình dịch COVID-19 - số 27 - ngày 16/2/2020 từ Tổ chức Y tế thế giới (WHO),Firespy,6,708,https://spiderum.com/bai-dang/Bao-cao-tinh-hinh-dich-COVID-19-so-27-ngay-1622020-tu-To-chuc-Y-te-the-gioi-WHO-lgw,  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/     Tin Quan Trọng:     Không có quốc gia nào mới báo cáo ca...,16 tháng 2
222,[Stoicism] - Dịch Seneca (24): Bàn về cái chết,Andy Luong,31,1398,https://spiderum.com/bai-dang/Stoicism-Dich-Seneca-24-Ban-ve-cai-chet-lg7,"   Lời tựa  :

Như đã giới thiệu trong series, Seneca thực sự là nguồn cảm hứng Stoicism của mình. Đọc Seneca không chỉ là về triết học mà còn là một...",15 tháng 2
223,Báo cáo tình hình dịch COVID-19 - số 25 - ngày 14/2/2020 từ Tổ chức Y tế thế giới (WHO),Firespy,9,830,https://spiderum.com/bai-dang/Bao-cao-tinh-hinh-dich-COVID-19-so-24-ngay-1322020-tu-To-chuc-Y-te-the-gioi-WHO-lfg,  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/    Tin Quan Trọng:    Không có quốc gia nào mới báo cáo ca nhiễm...,14 tháng 2
224,"Nếu Đã Thành Công, Sao Bạn Vẫn Phải Làm Việc 70 Tiếng/tuần?",Huskywannafly,140,7717,https://spiderum.com/bai-dang/Neu-da-thanh-cong-sao-ban-van-phai-lam-viec-70-tiengtuan-le8,"          “Tôi đã thực sự trở thành một con rô bốt"" , người quản lý ở một công ty kế toán giải thích. Mặc dù cùng các đồng nghiệp của mình dành một...",13 tháng 2
225,Sự Ra Đi Kì Lạ Của Travis Kalanick,Elbe040,57,2301,https://spiderum.com/bai-dang/Su-ra-di-ki-la-cua-Travis-Kalanick-ld6,   Các CEO đến từ thung lũng Silicon thường được coi là bất khả xâm phạm. Nhưng có vẻ điều này không đúng lắm ở Uber!            Thời điểm một năm...,12 tháng 2
226,Báo cáo tình hình dịch COVID-19 - số 23 - ngày 12/2/2020 từ Tổ chức Y tế thế giới (WHO),Firespy,6,638,https://spiderum.com/bai-dang/Bao-cao-tinh-hinh-dich-COVID-19-so-23-ngay-1222020-tu-To-chuc-Y-te-the-gioi-WHO-ldh,  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/    Tin Quan Trọng:    Không có quốc gia nào mới báo cáo ca nhiễm...,12 tháng 2
227,Món quà bạn nên tặng người mình yêu dịp Valentine này,Tú Anh,60,2459,https://spiderum.com/bai-dang/Mon-qua-ban-nen-tang-cho-nguoi-minh-yeu-dip-Valentine-nay-lcc," Không phải là một quyển sách self-help về ngôn ngữ tình yêu hay thuyết gắn bó, cũng không phải là một hộp sô-cô-la, may thay. (Có lẽ vẫn nên tặng kèm...",11 tháng 2
228,"QUÁ TRÌNH TỰ HỌC PYTHON
khi bạn CHƯA BIẾT GÌ về lập trình (P1)",Still Alive,26,1963,https://spiderum.com/bai-dang/QUA-TRINH-TU-HOC-PYTHON-khi-ban-CHUA-BIET-GI-ve-lap-trinh-P1-lcf, Có lẽ câu chuyện sẽ bắt đầu bằng: mình đến với Python vào một buổi chiều muộn mùa Xuân hanh khô và se se lạnh… =))        Không! Thực tế là mình ấp ủ...,11 tháng 2
229,Báo cáo tình hình dịch 2019-nCoV - số 22 - ngày 11/2/2020 từ Tổ chức Y tế thế giới (WHO),Firespy,7,661,https://spiderum.com/bai-dang/Bao-cao-tinh-hinh-dich-2019-nCoV-so-22-ngay-1122020-tu-To-chuc-Y-te-the-gioi-WHO-lcp, Báo cáo Tình hình - số 22  Dữ liệu báo cáo ngày 11/2/2020 từ WHO  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/ ...,11 tháng 2
230,Báo cáo tình hình dịch 2019-nCoV - số 20 - ngày 9/2/2020 từ Tổ chức Y tế thế giới (WHO),Firespy,9,697,https://spiderum.com/bai-dang/Bao-cao-tinh-hinh-dich-2019-nCoV-so-19-ngay-922020-tu-To-chuc-Y-te-the-gioi-WHO-lb4, Báo cáo Tình hình - số 20  Dữ liệu báo cáo ngày 9/2/2020 từ WHO ...,9 tháng 2
231,Theo dõi ứng dụng 'Sức khỏe Việt Nam' của Bộ Y Tế để cập nhật tình hình dịch bệnh do virus...,Gấu Mèo Thức Khuya,11,975,https://spiderum.com/bai-dang/Theo-doi-ung-dung-Suc-khoe-Viet-Nam-cua-Bo-Y-Te-de-cap-nhat-tinh-hinh-dich-benh-do-virus-Corona-lar,"    Ứng dụng Sức khỏe Việt Nam    Như chúng ta đã biết, dịch bệnh nguy hiểm do virus Corona chủng mới (nCoV 2019) đang hoành hành ở Trung Quốc và...",9 tháng 2
232,"[Stoicism] - Dịch Seneca (23): Về hạnh phúc thực sự trong cuộc sống, và làm sao để có nó",Andy Luong,45,1881,https://spiderum.com/bai-dang/Stoicism-Dich-Seneca-23-Ve-hanh-phuc-thuc-su-trong-cuoc-song-va-lam-sao-de-co-no-la3,"   Lời tựa   : 

Như đã giới thiệu trong series, Seneca thực sự là nguồn cảm hứng Stoicism của mình. Đọc Seneca không chỉ là về triết học mà còn là...",8 tháng 2
233,Báo cáo tình hình dịch 2019-nCoV - số 19 - ngày 8/2/2020 từ Tổ chức Y tế thế giới (WHO) ,Firespy,5,666,https://spiderum.com/bai-dang/Bao-cao-tinh-hinh-dich-2019-nCoV-so-19-ngay-822020-tu-To-chuc-Y-te-the-gioi-WHO-la8, Báo cáo Tình hình - số 19  Dữ liệu báo cáo ngày 8/2/2020 từ WHO  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/  ...,8 tháng 2
234,10 App Điện Thoại Giúp Cuộc Sống Của Bạn Tốt Hơn,Cuồng Team,42,3300,https://spiderum.com/bai-dang/10-App-Dien-Thoai-Giup-Cuoc-Song-Cua-Ban-Tot-Hon-l8r, Dưới đây là 10 app sẽ vô cùng hữu ích dành cho Android và iOS mà  Blog kiến thức công nghệ  đã tìm được. Mời bạn xem qua và tải thử nhé !!!  ...,7 tháng 2
235,"Báo cáo Tình hình - số 18 - ngày 7/2/2020 từ WHO 
",Firespy,4,702,https://spiderum.com/bai-dang/Bao-cao-Tinh-hinh-so-18-ngay-722020-tu-WHO-l9m, Báo cáo Tình hình - số 18  Dữ liệu báo cáo ngày 7/2/2020 từ WHO  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/  ...,7 tháng 2
236,Báo cáo Tình hình - số 17 - ngày 6/2/2020 từ Tổ chức Y tế quốc tế (WHO) ,Firespy,18,845,https://spiderum.com/bai-dang/Bao-cao-Tinh-hinh-so-17-ngay-622020-tu-WHO-l8p, Báo cáo Tình hình - số 17  Dữ liệu báo cáo ngày 6/2/2020 từ WHO  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/  ...,6 tháng 2
237,Báo cáo Tình hình - 15 - ngày 4/2/2020 từ WHO,Firespy,8,674,https://spiderum.com/bai-dang/Bao-cao-Tinh-hinh-15-ngay-422020-tu-WHO-l75, Báo cáo Tình hình - 15  Dữ liệu báo cáo ngày 4/2/2020 từ WHO  https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports/  ...,4 tháng 2
238,BÀN PHÍM SINH RA LÀ ĐỂ GÕ,Nguyễn Ngọc Hoàng,16,1546,https://spiderum.com/bai-dang/BAN-PHIM-SINH-RA-LA-DE-GO-l6q," Mấy bữa hôm Tết tôi qua nhà họ hàng, thấy có một con phím cao su cũ nhìn khá giống con Mitsumi huyền thoại nên ngồi gõ chơi, dì tôi thấy bảo: ""Mày...",4 tháng 2
239,"[Stoicism] - Dịch Seneca (22): Hãy mạnh dạn từ bỏ những thứ không quan trọng, và tập trung...",Andy Luong,61,2588,https://spiderum.com/bai-dang/Stoicism-Dich-Seneca-22-Hay-manh-dan-tu-bo-nhung-thu-khong-quan-trong-va-tap-trung-vao-nhung-thu-co-y-nghia-voi-ban-than-ban-Hay-mong-minh-song-tot-chu-khong-phai-song-lau-l4u,"   Lời tựa:  

Như đã giới thiệu trong series, Seneca thực sự là nguồn cảm hứng Stoicism của mình. Đọc Seneca không chỉ là về triết học mà còn là một...",2 tháng 2
240,Tại sao ta ghét?,Tú Anh,22,2670,https://spiderum.com/bai-dang/Thua-quy-ong-nam-dam-tay-toi-muon-cham-len-mat-quy-ong-voi-mot-luc-3000-Newton-l50," -  lý do tại sao bạn ghét một người (hoặc một số người); và tại sao ghét bỏ là một cảm giác tiêu cực.               ""From the deepest desires often...",2 tháng 2
241,Bệnh viện dã chiến Vũ Hán chống Virut Corona được xây dựng trong 1 tuần như thế nào?,An Phạm,31,1602,https://spiderum.com/bai-dang/Benh-vien-da-chien-Vu-Han-chong-Virut-Corona-duoc-xay-dung-trong-1-tuan-nhu-the-nao-l4g,"    Toàn cảnh dự án xây dựng bệnh viện dã chiến Vũ Hán trông như một một vở múa ba- lê của xe ủi đất, đào móng; một cuộc diễu hành của xe tải kéo với...",2 tháng 2
